date,price,slug,question
2024-01-31 00:00:00+00:00,0.5,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-01 00:00:00+00:00,0.03,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-02 00:00:00+00:00,0.0345,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-03 00:00:00+00:00,0.0305,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-04 00:00:00+00:00,0.027,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-05 00:00:00+00:00,0.027,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-06 00:00:00+00:00,0.0255,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-07 00:00:00+00:00,0.0255,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-08 00:00:00+00:00,0.0255,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-09 00:00:00+00:00,0.0255,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-10 00:00:00+00:00,0.0255,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-11 00:00:00+00:00,0.0265,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-12 00:00:00+00:00,0.02,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-13 00:00:00+00:00,0.0245,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-14 00:00:00+00:00,0.0245,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-15 00:00:00+00:00,0.0245,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-16 00:00:00+00:00,0.025,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-17 00:00:00+00:00,0.025,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-18 00:00:00+00:00,0.025,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-19 00:00:00+00:00,0.025,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-20 00:00:00+00:00,0.025,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-21 00:00:00+00:00,0.025,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-22 00:00:00+00:00,0.0205,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-23 00:00:00+00:00,0.02,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-24 00:00:00+00:00,0.0295,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-25 00:00:00+00:00,0.029,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-26 00:00:00+00:00,0.0305,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-27 00:00:00+00:00,0.03,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-28 00:00:00+00:00,0.03,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-02-29 00:00:00+00:00,0.026,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-01 00:00:00+00:00,0.0265,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-02 00:00:00+00:00,0.027,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-03 00:00:00+00:00,0.031,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-04 00:00:00+00:00,0.032,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-05 00:00:00+00:00,0.032,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-06 00:00:00+00:00,0.027,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-07 00:00:00+00:00,0.027,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-08 00:00:00+00:00,0.035,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-09 00:00:00+00:00,0.0375,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-10 00:00:00+00:00,0.035,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
2024-03-11 00:00:00+00:00,0.034,will-atletico-madrid-win-the-2023-24-champions-league,Will Atletico Madrid win the 2023-24 Champions League?
