date,price,slug,question
2024-01-30 00:00:00+00:00,0.625,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-01-31 00:00:00+00:00,0.615,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-01 00:00:00+00:00,0.615,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-02 00:00:00+00:00,0.615,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-03 00:00:00+00:00,0.615,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-04 00:00:00+00:00,0.615,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-05 00:00:00+00:00,0.615,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-06 00:00:00+00:00,0.595,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-07 00:00:00+00:00,0.605,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-08 00:00:00+00:00,0.615,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-09 00:00:00+00:00,0.595,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-10 00:00:00+00:00,0.555,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-11 00:00:00+00:00,0.515,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-12 00:00:00+00:00,0.505,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-13 00:00:00+00:00,0.475,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-14 00:00:00+00:00,0.485,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-15 00:00:00+00:00,0.475,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-16 00:00:00+00:00,0.475,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-17 00:00:00+00:00,0.455,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-18 00:00:00+00:00,0.44,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-19 00:00:00+00:00,0.365,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-20 00:00:00+00:00,0.585,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-21 00:00:00+00:00,0.195,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-22 00:00:00+00:00,0.145,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-23 00:00:00+00:00,0.175,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-24 00:00:00+00:00,0.105,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-25 00:00:00+00:00,0.145,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-26 00:00:00+00:00,0.065,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-27 00:00:00+00:00,0.085,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-28 00:00:00+00:00,0.075,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-02-29 00:00:00+00:00,0.035,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-03-01 00:00:00+00:00,0.0205,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-03-02 00:00:00+00:00,0.013,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-03-03 00:00:00+00:00,0.007,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-03-04 00:00:00+00:00,0.0035,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
2024-03-05 00:00:00+00:00,0.0035,will-nikki-haley-drop-out-before-super-tuesday,Will Nikki Haley drop out before Super Tuesday?
